id_municipio,numero_obitos,numero_suicidios,populacao
3126307,17,0,4407
3126406,19,0,2932
3126505,32,1,10557
3126604,20,0,5215
3126703,71,3,26428
3126752,20,0,5672
3126802,40,0,6024
3126901,56,0,9597
3126950,14,0,3510
3127008,51,0,17072
3127057,23,0,4733
3127073,28,0,5709
3127107,186,3,58770
3127206,16,0,4277
3127305,45,0,7034
3127339,28,3,5246
3127354,11,0,3160
3127370,21,0,3328
3127388,24,3,3952
3127404,18,1,4410
3127503,28,0,6223
3127602,48,1,12064
3127701,425,5,280901
3127800,46,0,15931
3127909,12,1,1418
3128006,112,4,34054
3128105,69,1,14460
3128204,51,0,10542
3128253,25,0,5001
3128303,94,2,19378
3128402,49,1,9047
3128501,28,1,3938
3128600,27,1,6736
3128709,145,1,52294
3128808,41,0,7300
3128907,48,0,7956
3129004,36,0,8714
3129103,27,0,5959
3129202,29,0,6561
3129301,52,0,10962
3129400,44,0,5150
3129509,105,3,25100
3129608,30,0,8400
3129657,28,0,6165
3129707,36,0,13575
3129806,270,5,177475
3129905,21,0,3536
3130002,21,0,3018
3130051,44,0,11835
3130101,118,0,41127
3130200,44,2,10547
3130309,46,1,8172
3130408,25,0,6460
3130507,50,2,12358
3130556,36,0,6899
3130606,36,0,7356
3130655,36,0,7524
3130705,24,0,6806
3130804,21,0,2785
3130903,84,1,24792
3131000,36,1,6240
3131109,42,1,7489
3131158,68,1,18375
3131208,92,3,19736
3131307,369,5,261203
3131406,23,0,4285
3131505,42,0,10125
3131604,30,1,6969
3131703,236,4,119285
3131802,48,0,11498
3131901,159,4,50816
3132008,22,1,5374
3132107,64,1,18443
3132206,64,1,13329
3132305,61,1,12725
3132404,226,3,97000
3132503,90,0,34661
3132602,29,0,4362
3132701,105,0,23637
3132800,7,0,2207
3132909,59,1,10501
3133006,57,2,15391
3133105,61,1,15290
3133204,58,0,12394
3133303,90,0,21559
3133402,53,0,15041
3133501,97,5,22158
3133600,47,1,9618
3133709,60,1,10979
3133758,73,0,16082
3133808,242,8,92696
3133907,29,0,5690
3134004,52,0,15147
3134103,39,1,6120
3134202,235,4,104526
3134301,33,0,6213
3134400,112,2,38484
3134509,31,1,3926
3134608,83,3,19545
3134707,51,1,12561
3134806,45,1,7809
3134905,84,2,25453
3135001,16,0,3158
3135050,80,1,37939
3135076,31,0,5414
3135100,151,5,71653
3135209,151,5,68584
3135308,27,2,4308
3135357,27,0,8683
3135407,38,1,5209
3135456,34,1,7672
3135506,60,2,12859
3135605,41,0,7890
3135704,28,2,5319
3135803,101,0,25560
3135902,29,1,4898
3136009,48,1,15634
3136108,29,1,4996
3136207,173,1,79590
3136306,131,3,48751
3136405,38,0,4669
3136504,42,0,10901
3136520,17,0,4631
3136553,27,1,4894
3136579,20,0,4877
3136603,31,1,5804
3136652,74,0,25874
3136702,585,13,563769
3136801,22,0,4358
3136900,32,0,10341
3136959,17,1,5860
3137007,73,1,18152
3137106,41,0,7795
3137205,161,1,51204
3137304,24,1,4248
3137403,66,2,13056
3137502,87,2,18175
3137536,32,1,9440
3137601,140,1,61752
3137700,95,1,20301
3137809,85,2,20870
3137908,28,0,3498
3138005,37,0,6852
3138104,31,0,6664
3138203,215,3,102124
3138302,21,1,3300
3138351,14,0,4998
3138401,144,2,53354
3138500,39,1,5296
3138609,80,1,16910
3138625,36,1,7487
3138658,47,0,9044
3138674,29,1,6409
3138682,34,0,6756
3138708,30,1,5572
3138807,83,1,18400
3138906,40,1,7237
3139003,143,2,41920
3139102,38,1,5153
3139201,77,1,19157
3139250,24,1,6624
3139300,79,0,19372
3139409,189,3,88580
3139508,88,1,22784
3139607,90,1,28132
3139706,27,0,7876
3139805,57,0,12743
3139904,59,1,14488
3140001,127,2,59857
3140100,24,0,4254
3140159,51,0,14988
3140209,17,0,2979
3140308,32,0,4129
3140407,16,0,2900
3140506,61,3,13436
3140530,41,2,8172
3140555,24,0,8539
3140605,31,0,4619
3140704,99,1,30678
3140803,63,0,14449
3140852,35,0,10999
3140902,77,0,18914
3141009,55,1,12849
3141108,132,1,37344
3141207,28,0,3846
3141306,20,0,3765
3141405,95,1,21409
3141504,32,1,6564
3141603,53,1,10868
3141702,36,2,5911
3141801,77,2,32009
3141900,21,0,3970
3142007,56,2,13726
3142106,51,0,10837
3142205,52,1,14946
3142254,18,0,4885
3142304,34,1,4957
3142403,30,0,7525
3142502,15,0,2327
3142601,41,1,8711
3142700,52,1,15603
3142809,76,0,21095
3142908,70,1,21783
3143005,79,3,13453
3143104,144,2,48248
3143153,22,0,4936
3143203,92,1,21949
3143302,397,6,402027
3143401,75,1,23444
3143450,33,2,8168
3143500,46,1,8860
3143609,8,0,2595
3143708,30,0,3339
3143807,37,1,6261
3143906,207,3,108537
3144003,84,1,27528
3144102,84,2,21026
3144201,19,0,3274
3144300,135,0,41787
3144359,28,0,6930
3144375,14,0,3382
3144409,20,0,4820
3144508,45,1,8583
3144607,92,2,27053
3144656,34,0,10375
3144672,17,0,3465
3144706,79,0,17994
3144805,204,7,92178
3144904,20,0,3757
3145000,48,0,14934
3145059,31,0,7648
3145109,57,2,16645
3145208,169,5,94681
3145307,101,2,31884
3145356,54,0,10869
3145372,29,1,5308
3145406,9,0,1873
3145455,20,0,5943
3145505,22,1,2763
3145604,153,6,41907
3145703,12,0,2182
3145802,17,0,3192
3145851,21,0,4710
3145877,37,0,7949
3145901,109,4,38935
3146008,115,1,33716
3146107,177,2,74659
3146206,40,0,6110
3146255,25,0,6338
3146305,87,0,20177
3146404,29,1,4650
3146503,42,1,8391
3146552,29,1,6184
3146602,17,0,1577
3146701,45,0,6753
3146750,40,0,6161
3146909,76,2,15516
3147006,169,4,92386
3147105,220,6,92739
3147204,92,3,21583
3147303,78,2,20983
3147402,87,1,24427
3147501,10,1,1732
3147600,69,1,16470
3147709,44,1,8324
3147808,7,0,2104
3147907,231,7,114458
3147956,23,0,5976
3148004,279,7,150893
3148103,210,7,89983
3148202,35,0,5680
3148301,47,0,9698
3148400,21,0,4982
3148509,45,0,8709
3148608,70,3,17871
3148707,90,1,24748
3148756,24,1,7117
3148806,30,1,3270
3148905,22,0,4034
3149002,14,0,2452
3149101,54,1,11570
3149150,36,0,11396
3149200,28,0,3672
3149309,175,1,63837
3149408,11,0,1843
3149507,17,0,3347
3149606,25,0,4395
3149705,43,1,10846
3149804,46,2,15925
3149903,81,2,21444
3149952,41,0,7060
3150000,29,0,4311
3150109,17,0,2850
3150158,34,0,8247
3150208,28,0,4213
3150307,28,1,4684
3150406,20,0,4981
3150505,54,1,8720
3150539,25,0,4873
3150570,32,0,7585
3150604,47,2,6566
3150703,24,1,5790
3150802,68,1,17918
3150901,28,0,5514
3151008,48,2,8597
3151107,55,0,10876
3151206,157,2,56706
3151305,56,1,11080
3151404,102,2,27706
3151503,119,1,34525
3151602,43,0,11796
3151701,63,1,16903
3151800,302,4,166085
3151909,49,0,8841
3152006,98,1,31612
3152105,170,3,60361
3152131,14,0,4259
3152170,53,1,12138
3152204,100,2,38741
3152303,49,1,11245
3152402,81,1,16641
3152501,308,5,147137
3152600,46,1,6185
3152709,45,1,9021
3152808,103,2,27796
3152907,53,0,8890
3153004,21,1,3569
3153103,36,1,5562
3153202,23,0,3827
3153301,19,1,3061
3153400,68,1,19599
3153509,54,0,8522
3153608,49,2,10577
3153707,23,0,3557
3153806,16,1,1958
3153905,77,0,16390
3154002,104,2,24368
3154101,68,0,10697
3154150,41,0,7117
3154200,48,0,11569
3154309,93,0,17715
3154408,24,1,4861
3154457,37,2,8290
3154507,36,0,9672
3154606,391,9,328871
3154705,32,1,4058
3154804,45,0,10123
3154903,70,2,14130
3155009,17,0,2623
3155108,33,0,5302
3155207,48,1,5825
3155306,22,1,5774
3155405,50,2,9084
3155504,59,0,12462
3155603,82,2,31016
3155702,65,1,14624
3155801,91,4,18061
3155900,27,0,5544
3156007,57,0,13453
3156106,35,2,4834
3156205,10,0,2293
3156304,46,0,7857
3156403,28,1,3644
3156452,24,1,4580
3156502,41,0,6789
3156601,52,0,10377
3156700,290,4,135968
3156809,70,1,15936
3156908,99,0,25998
3157005,107,4,41678
3157104,29,1,7127
3157203,95,3,30690
3157252,31,1,8180
3157278,12,0,3096
3157302,27,1,4590
3157336,41,0,8547
3157377,23,0,4337
3157401,38,0,4960
3157500,18,0,4587
3157609,15,0,3985
3157658,28,0,6410
3157708,49,1,13380
3157807,313,6,218897
3157906,55,0,16173
3158003,40,1,11007
3158102,22,0,5381
3158201,58,1,14896
3158300,31,1,7322
3158409,25,0,3876
3158508,31,2,7965
3158607,26,0,4032
3158706,7,0,2436
3158805,34,0,4861
3158904,32,0,8853
3158953,91,0,32828
3159001,23,1,4301
3159100,22,0,3887
3159209,45,1,9198
3159308,27,1,5043
3159357,34,0,7149
3159407,20,0,3566
3159506,34,0,5699
3159605,128,2,42324
3159704,17,0,3386
3159803,81,0,19646
3159902,83,1,18553
3160009,18,0,3668
3160108,33,0,4071
3160207,16,0,4040
3160306,34,0,11977
3160405,87,4,28115
3160454,23,0,7339
3160504,11,0,1813
3160603,17,1,3218
3160702,138,2,47561
3160801,27,1,5159
3160900,28,0,3747
3160959,23,0,5697
3161007,67,0,17787
3161056,17,2,3458
3161106,140,1,56805
3161205,36,0,6673
3161304,22,1,6224
3161403,35,1,5085
3161502,51,1,11905
3161601,25,0,4214
3161650,15,0,3920
3161700,28,0,6898
3161809,53,1,11985
3161908,44,1,10773
3162005,88,0,25517
3162104,116,1,35016
3162203,39,0,7431
3162252,21,0,4942
3162302,20,0,2811
3162401,80,2,25856
3162450,54,2,12862
3162500,189,3,90263
3162559,52,0,11367
3162575,36,0,5759
3162609,48,2,7819
3162658,18,0,4396
3162708,59,1,23729
3162807,62,0,16083
3162906,116,1,26538
3162922,92,2,30160
3162948,32,1,7374
3162955,85,1,22910
3163003,19,0,4303
3163102,18,0,4834
3163201,21,1,4228
3163300,15,0,3946
3163409,36,0,5633
3163508,38,1,6650
3163607,17,0,2787
3163706,168,2,45457
3163805,49,1,7045
3163904,29,0,4911
3164001,39,1,8181
3164100,24,0,5494
3164209,27,0,11892
3164308,34,2,7092
3164407,28,0,5438
3164431,18,1,3006
3164472,29,0,6419
3164506,48,1,10511
3164605,27,1,6589
3164704,168,8,70533
3164803,7,2,1582
3164902,20,1,2249
3165008,46,1,11073
3165107,38,1,7222
3165206,32,1,7106
3165305,45,1,7672
3165404,28,1,6850
3165503,31,0,6198
3165537,88,1,31037
3165552,45,0,12060
3165560,15,0,2776
3165578,26,1,5439
3165602,7,0,2049
3165701,39,0,7792
3165800,14,1,1672
3165909,14,0,4410
3166006,36,0,5892
3166105,24,0,3602
3166204,45,2,10622
3166303,32,0,7434
3166402,8,0,1874
3166501,20,0,4372
3166600,7,1,812
3166709,37,2,8809
3166808,50,1,11491
3166907,48,2,7812
3166956,32,1,4769
3167004,5,0,2023
3167103,77,1,21435
3167202,343,4,236228
3167301,11,0,2292
3167400,35,0,6314
3167509,19,1,2651
3167608,73,1,19633
3167707,39,0,5791
3167806,35,0,6131
3167905,37,2,3963
3168002,93,1,33824
3168051,23,0,3196
3168101,19,1,4650
3168200,12,0,1921
3168309,19,0,4075
3168408,64,2,14667
3168507,60,0,11836
3168606,275,4,141934
3168705,200,3,88931
3168804,40,0,7807
3168903,43,1,6795
3169000,86,2,16766
3169059,20,1,4147
3169109,40,2,6232
3169208,56,0,8772
3169307,196,5,78999
3169356,92,3,31687
3169406,158,1,57097
3169505,39,0,6739
3169604,103,0,25538
3169703,52,0,19762
3169802,24,1,5025
3169901,224,4,113300
3170008,64,1,12531
3170057,51,0,12622
3170107,506,7,328272
3170206,625,15,676613
3170305,22,0,2709
3170404,178,4,83980
3170438,18,0,4452
3170479,27,0,3338
3170503,51,1,10589
3170529,25,1,16095
3170578,29,0,6632
3170602,16,0,2209
3170651,14,0,5032
3170701,272,7,134364
3170750,24,0,6947
3170800,108,3,39128
3170909,66,1,19723
3171006,80,1,20784
3171030,33,1,9220
3171071,26,0,5798
3171105,20,0,3911
3171154,20,1,4905
3171204,223,3,122365
3171303,204,3,78381
3171402,24,0,3741
3171501,18,0,3342
3171600,50,0,14043
3171709,55,2,8870
3171808,54,1,10793
3171907,31,1,5613
3172004,142,4,41932
3172103,34,0,5315
3172202,16,1,2615
3200102,136,4,32361
3200136,43,0,10085
3200169,66,0,11893
3200201,103,1,32146
3200300,61,1,15082
3200359,46,0,8022
3200409,66,0,28546
3200508,34,0,7932
3200607,187,1,98393
3200706,50,0,11804
3200805,107,1,31794
3200904,130,3,45283
3201001,70,1,15460
3201100,56,0,10254
3201159,40,1,12838
3201209,338,4,211649
3201308,505,11,387368
3201407,95,1,38304
3201506,271,5,124525
3201605,107,0,31574
3201704,46,1,12944
3201803,13,1,4612
3201902,108,1,34757
3202009,26,0,6949
3202108,91,2,24217
3202207,66,0,20757
3202256,44,0,12600
3202306,125,2,31201
3202405,238,4,123166
3202454,97,2,25882
3202504,44,1,12581
3202553,35,0,9373
3202603,53,1,14016
3202652,52,1,13380
3202702,68,1,14815
3202801,129,1,34628
3202900,73,3,11231
3203007,95,3,29896
3203056,82,3,29642
3203106,60,0,12036
3203130,77,0,17168
3203163,55,1,11457
3203205,292,8,169048
3203304,72,0,15419
3203320,122,0,38670
3203346,64,0,16545
3203353,64,1,12602
3203403,89,0,27388
3203502,83,0,19391
3203601,31,0,5861
3203700,88,2,18745
3203809,63,2,15806
3203908,155,4,50991
3204005,74,1,23697
3204054,90,2,26537
3204104,107,0,27130
3204203,76,0,21336
3204252,41,1,7901
3204302,60,0,11742
3204351,53,1,19457
3204401,46,1,12095
3204500,60,2,12889
3204559,132,4,39928
3204609,99,2,24025
3204658,41,0,8818
3204708,102,1,37375
3204807,67,0,11036
3204906,238,2,128449
3204955,55,1,12579
3205002,520,8,502618
3205010,82,3,29038
3205036,81,1,21584
3205069,76,3,24575
3205101,186,2,76776
3205150,40,1,9459
3205176,54,2,14697
3205200,473,6,486388
3205309,474,10,363140
3300100,291,3,194619
3300159,58,1,11292
3300209,250,5,126742
3300225,57,0,12143
3300233,103,2,32260
3300258,101,0,29304
3300308,218,0,97460
3300407,325,3,179451
3300456,498,5,495783
3300506,103,1,26566
3300605,144,1,36068
3300704,279,5,216030
3300803,156,5,57048
3300902,86,2,15124
3300936,57,0,15568
3300951,47,1,8336
3301009,474,10,490288
3301108,83,2,19697
3301157,58,1,12519
3301207,73,0,18264
3301306,118,1,41999
3301405,79,0,22461
3301504,83,1,21250
3301603,55,1,11169
3301702,658,10,890997
3301801,72,0,13576
3301850,144,1,57921
3301876,106,2,26936
3301900,338,5,232394
3302007,226,3,122369
3302056,64,0,14723
3302106,100,0,22694
3302205,227,3,99997
3302254,115,1,30703
3302270,178,3,101237
3302304,39,2,7217
3302403,316,5,244139
3302452,36,0,5434
3302502,369,3,237420
3302601,128,2,42415
3302700,308,4,153008
3302809,78,0,18123
3302858,295,3,171280
3302908,98,1,24871
3303005,111,2,26551
3303104,64,0,14960
3303203,303,2,158329
3303302,565,11,499028
3303401,341,8,185381
3303500,630,6,798647
3303609,146,0,50447
3303708,132,0,42922
3303807,116,0,41454
3303856,103,0,26991
3303906,443,2,298235
3303955,100,1,24282
3304003,95,0,28222
3304102,84,0,18248
3304110,84,0,18829
3304128,60,0,13785
3304144,243,3,145386
3304151,85,1,23535
3304201,248,2,126923
3304300,164,1,58272
3304409,84,2,17988
3304508,61,0,8984
3304524,225,4,141117
3304557,1774,42,6520266
3304607,60,1,10172
3304706,146,0,41312
3304755,123,2,41191
3304805,110,1,37689
3304904,777,9,1049826
3305000,144,4,35174
3305109,511,7,460461
3305133,37,0,6953
3305158,66,2,21114
3305208,201,4,99906
3305307,42,1,9094
3305406,76,2,17765
3305505,174,1,85175
3305554,182,1,84416
3305604,83,1,21253
3305703,65,0,15191
3305752,97,1,32970
3305802,333,7,176060
3305901,50,0,10352
3306008,234,2,79402
3306107,214,1,74237
3306156,46,0,10597
3306206,129,1,35768
3306305,360,5,265201
3500105,123,2,35139
3500204,32,0,3609
3500303,101,2,35508
3500402,52,0,8104
3500501,80,1,18509
3500550,32,1,6009
3500600,31,0,3268
3500709,116,2,36880
3500758,26,1,5754
3500808,31,1,4135
3500907,18,1,4109
3501004,85,1,16219
3501103,32,0,4154
3501152,63,0,18324
3501202,31,2,3795
3501301,108,0,24813
3501400,20,0,5119
3501509,15,0,3196
3501608,361,4,233868
3501707,113,1,39189
3501806,37,0,5967
3501905,225,2,71193
3502002,24,0,4845
3502101,176,2,57350
3502200,79,0,24634
3502309,26,1,6484
3502408,18,0,4053
3502507,124,1,36279
3502606,30,0,4329
3502705,97,4,24945
3502754,77,0,21038
3502804,340,7,194874
3502903,112,1,32495
3503000,33,0,5552
3503109,29,0,6368
3503158,9,0,2509
3503208,402,4,230770
3503307,238,5,131282
3503356,14,0,1856
3503406,46,1,8452
3503505,32,0,3879
3503604,48,0,11107
3503703,54,0,9451
3503802,128,4,51986
3503901,217,5,86430
3503950,12,0,1842
3504008,216,3,102924
3504107,315,6,139683
3504206,81,1,15085
3504305,21,0,5337
3504404,38,1,13112
3504503,209,3,89479
3504602,72,2,16843
3504701,19,1,5188
3504800,54,0,8908
3504909,53,1,10867
3505005,19,0,3406
3505104,38,0,7251
3505203,123,2,34602
3505302,134,2,36331
3505351,25,0,5653
3505401,38,0,7781
3505500,285,7,120638
3505609,88,1,31921
3505708,462,9,267534
3505807,96,0,21073
3505906,173,2,61480
3506003,514,11,371690
3506102,217,2,77761
3506201,15,0,2925
3506300,70,4,11180
3506359,155,1,59297
3506409,44,0,7837
3506508,244,5,120692
3506607,104,1,31793
3506706,61,1,14727
3506805,44,1,12040
3506904,53,2,11236
3507001,132,1,57910
3507100,90,1,24023
3507159,26,0,3888
3507209,5,0,839
3507308,22,0,4717
3507407,69,0,15791
3507456,12,0,2577
3507506,321,4,142546
3507605,330,9,164163
3507704,22,0,5557
3507753,19,0,2812
3507803,94,0,24092
3507902,92,2,23858
3508009,80,2,19737
3508108,90,0,16841
3508207,28,0,4408
3508306,23,0,4352
3508405,121,1,47877
3508504,188,2,92587
3508603,120,2,32773
3508702,77,1,19025
3508801,77,1,17645
3508900,30,1,4211
3509007,196,2,98223
3509106,34,1,5695
3509205,187,2,73921
3509254,111,5,28870
3509304,36,0,10444
3509403,113,2,25655
3509452,30,0,5963
3509502,839,18,1182429
3509601,190,4,82520
3509700,147,1,51454
3509809,43,1,4900
3509908,68,0,12609
3509957,27,0,4975
3510005,131,0,31263
3510104,19,0,2792
3510153,27,0,5025
3510203,139,1,47463
3510302,74,0,20005
3510401,154,2,54298
3510500,249,4,116786
3510609,450,9,396587
3510708,69,3,12328
3510807,126,1,30144
3510906,17,0,2591
3511003,82,0,20362
3511102,281,8,120691
3511201,42,0,7700
3511300,61,0,8971
3511409,62,2,19495
3511508,127,1,46733
3511607,61,1,17587
3511706,76,0,16772
3511904,39,0,8254
3512001,97,2,18376
3512100,38,0,6225
3512209,99,3,27554
3512308,77,0,17638
3512407,85,2,23793
3512506,26,0,5885
3512605,26,0,4840
3512704,22,1,4054
3512803,170,1,69086
3512902,48,0,7374
3513009,369,6,237750
3513108,125,1,34651
3513207,35,1,8424
3513306,18,1,2161
3513405,196,4,81724
3513504,253,3,128748
3513603,81,2,21929
3513702,123,0,33346
3513801,493,11,417869
3513850,9,0,1785
3513900,79,1,11384
3514007,38,0,8744
3514106,102,4,26891
3514205,19,0,2136
3514304,54,1,8909
3514403,154,1,46324
3514502,72,1,12549
3514601,37,1,9468
3514700,42,0,6247
3514809,58,1,15436
3514908,72,1,17393
3514924,18,0,3537
3514957,21,0,2476
3515004,370,4,267054
3515103,184,2,68270
3515129,12,0,3197
3515152,68,2,19497
3515186,146,2,44170
3515194,25,0,4713
3515202,44,2,8466
3515301,22,0,2769
3515350,47,0,9559
3515400,82,0,16028
3515509,207,3,68670
3515608,42,0,5782
3515657,12,0,1691
3515707,300,4,188868
3515806,14,0,1571
3515905,24,0,2982
3516002,58,1,14282
3516101,18,0,2758
3516200,385,9,347237
3516309,265,3,171602
3516408,262,2,149502
3516507,13,0,2791
3516606,64,1,6776
3516705,177,5,44582
3516804,18,0,4683
3516853,17,0,4739
3516903,63,1,10951
3517000,60,1,11362
3517109,30,1,4800
3517208,46,0,11869
3517307,47,0,5737
3517406,136,2,40287
3517505,81,0,20637
3517604,82,0,17640
3517703,78,1,21081
3517802,53,0,8466
3517901,53,1,10964
3518008,18,1,2017
3518107,43,1,6672
3518206,122,0,32654
3518305,101,1,28978
3518404,247,3,120417
3518503,48,1,17551
3518602,113,1,39216
3518701,477,7,315563
3518800,828,14,1349113
3518859,38,1,7546
3518909,25,1,5179
3519006,53,0,9397
3519055,36,0,14012
3519071,305,2,222186
3519105,50,1,11343
3519204,43,1,6434
3519253,33,1,8484
3519303,107,3,34226
3519402,68,0,12096
3519501,42,0,7540
3519600,169,1,58715
3519709,174,4,77566
3519808,39,1,8112
3519907,43,0,8103
3520004,93,0,24596
3520103,111,1,30073
3520202,54,3,9443
3520301,121,1,30644
3520400,92,0,33354
3520426,69,1,10656
3520442,102,1,26540
3520509,349,5,239602
3520608,23,0,4931
3520707,34,0,3951
3520806,24,1,3933
3520905,62,0,14766
3521002,107,2,34913
3521101,31,0,7177
3521150,23,0,5178
3521200,24,0,4299
3521309,61,0,15932
3521408,76,3,23264
3521507,44,0,7878
3521606,41,1,8248
3521705,73,2,17879
3521804,86,3,26526
3521903,86,2,15246
3522000,19,1,3703
3522109,264,6,98629
3522158,18,0,3341
3522208,272,3,170927
3522307,293,7,160070
3522406,200,2,93570
3522505,324,5,229502
3522604,214,7,73844
3522653,24,0,4186
3522703,136,2,42747
3522802,79,1,15165
3522901,64,0,13618
3523008,28,1,4802
3523107,461,4,360657
3523206,145,3,50379
3523305,71,1,17062
3523404,235,3,116503
3523503,74,2,20158
3523602,56,2,17589
3523701,39,0,6405
3523800,40,0,7853
3523909,323,4,170157
3524006,146,2,57031
3524105,146,2,41414
3524204,49,0,6917
3524303,209,1,76563
3524402,354,5,229851
3524501,37,0,6728
3524600,72,1,17900
3524709,139,3,54204
3524808,161,3,49110
3524907,21,0,6305
3525003,215,3,121492
3525102,126,2,42904
3525201,101,1,28540
3525300,280,4,146338
3525409,19,0,3202
3525508,57,1,12947
3525607,35,0,4468
3525706,142,2,36198
3525805,34,1,4733
3525854,16,0,3237
3525904,503,14,409497
3526001,74,1,20353
3526100,84,0,19192
3526209,92,1,31027
3526308,26,0,4943
3526407,119,1,27890
3526506,33,0,11156
3526605,30,0,7150
3526704,211,5,101184
3526803,176,3,67185
3526902,384,8,300911
3527009,49,0,7695
3527108,200,1,77021
3527207,184,4,87980
3527256,20,0,2270
3527306,117,2,45922
3527405,89,3,21461
3527504,12,0,2381
3527603,50,1,14021
3527702,29,0,5633
3527801,28,0,4573
3527900,21,0,2705
3528007,74,1,17111
3528106,37,0,8086
3528205,21,0,3736
3528304,35,1,3185
3528403,144,2,46567
3528502,233,3,95601
3528601,55,0,9714
3528700,19,0,5611
3528809,59,1,13981
3528858,19,0,2949
3528908,26,0,4087
3529005,383,6,235234
3529104,14,0,2140
3529203,100,2,26123
3529302,196,2,82307
3529401,429,7,462005
3529500,37,0,5302
3529609,30,0,3892
3529658,18,0,1926
3529708,98,0,21973
3529807,76,1,12812
3529906,88,1,20288
3530003,22,0,3045
3530102,92,0,29315
3530201,83,0,18130
3530300,171,2,58760
3530409,20,0,4758
3530508,193,2,68994
3530607,518,11,433901
3530706,287,8,149396
3530805,228,5,92365
3530904,24,1,3470
3531001,22,0,2249
3531100,201,1,54257
3531209,35,0,7871
3531308,171,1,49979
3531407,110,1,24393
3531506,97,4,19234
3531605,30,1,4190
3531704,22,0,4549
3531803,142,3,57240
3531902,112,1,32220
3532009,62,1,13232
3532058,23,1,4676
3532108,30,0,4453
3532157,25,0,3049
3532207,24,0,4746
3532306,31,0,6754
3532405,81,1,18121
3532504,56,0,8999
3532603,47,0,11398
3532702,23,0,4994
3532801,45,0,6733
3532827,34,0,9504
3532843,18,0,1978
3532868,5,0,1239
3532900,50,0,10755
3533007,86,1,21071
3533106,21,0,2304
3533205,12,0,3745
3533254,24,0,5527
3533304,15,0,3953
3533403,150,2,58227
3533502,151,3,40225
3533601,30,0,7341
3533700,26,0,4308
3533809,27,0,2583
3533908,167,2,54037
3534005,37,0,4286
3534104,35,0,6473
3534203,24,0,6731
3534302,128,1,43306
3534401,671,14,697886
3534500,23,0,2616
3534609,133,1,32709
3534708,249,4,111813
3534757,51,0,9897
3534807,49,1,8440
3534906,64,3,14086
3535002,66,0,12542
3535101,48,2,12730
3535200,58,1,9496
3535309,119,1,22196
3535408,75,1,15619
3535507,134,1,45255
3535606,57,0,18206
3535705,32,0,6369
3535804,64,1,19730
3535903,30,0,4051
3536000,49,1,11073
3536109,38,0,6259
3536208,82,1,19537
3536257,17,0,2150
3536307,65,0,14351
3536406,38,2,7147
3536505,201,4,102499
3536570,8,0,1841
3536604,40,1,8953
3536703,143,5,45708
3536802,35,1,6078
3536901,19,0,2547
3537008,64,1,16645
3537107,125,2,46598
3537156,15,0,3087
3537206,53,0,11136
3537305,183,3,62738
3537404,99,0,25790
3537503,52,0,8410
3537602,220,3,66572
3537701,36,0,5846
3537800,180,6,55092
3537909,100,0,28718
3538006,262,6,164000
3538105,88,3,16656
3538204,69,3,14763
3538303,27,1,3693
3538501,77,2,13976
3538600,118,2,26991
3538709,454,7,397322
3538808,109,3,29790
3538907,91,2,24973
3539004,60,0,11323
3539103,79,1,18174
3539202,97,1,27021
3539301,194,3,75474
3539400,53,0,13335
3539509,110,2,38889
3539608,33,0,5067
3539707,26,0,3488
3539806,258,3,115488
3539905,44,0,5935
3540002,90,2,21674
3540101,28,1,3480
3540200,117,3,47638
3540259,19,0,4519
3540309,22,0,2594
3540408,25,1,4240
3540507,40,0,9565
3540606,152,3,52507
3540705,165,2,55432
3540754,76,1,23360
3540804,82,3,17002
3540853,16,1,3768
3540903,73,0,20516
3541000,449,11,310024
3541059,24,1,5126
3541109,20,0,4155
3541208,67,2,13420
3541307,144,1,43897
3541406,357,9,225271
3541505,120,2,39544
3541604,119,3,39506
3541653,27,1,3680
3541703,67,0,13893
3541802,24,0,3267
3541901,55,1,12949
3542008,38,0,6530
3542107,40,0,9054
3542206,131,1,29821
3542305,23,0,3908
3542404,89,1,19985
3542503,45,2,9042
3542602,138,1,56430
3542701,26,0,7384
3542800,25,0,3390
3542909,49,2,13060
3543006,82,2,17220
3543105,16,1,4644
3543204,25,0,4571
3543238,22,0,2243
3543253,31,1,7697
3543303,230,2,121848
3543402,701,11,682302
3543501,34,1,5792
3543600,37,0,3618
3543709,67,0,10823
3543808,60,0,10098
3543907,298,6,202952
3544004,97,2,33935
3544103,124,2,49408
3544202,46,2,12086
3544251,74,3,17795
3544301,54,0,10512
3544400,15,0,3046
3544509,17,0,3102
3544608,51,1,5549
3544707,15,0,2453
3544806,43,0,6144
3544905,52,2,11641
3545001,83,0,16903
3545100,38,0,5222
3545159,38,1,8019
3545209,243,1,116191
3545308,137,3,44397
3545407,50,1,9287
3545506,24,0,4174
3545605,66,2,15331
3545704,51,0,5999
3545803,334,5,191889
3546009,80,2,14667
3546108,16,1,2134
3546207,26,0,4409
3546256,15,0,2110
3546306,109,1,33455
3546405,153,5,47148
3546504,32,0,5662
3546603,125,1,31802
3546702,71,2,25637
3546801,148,3,56014
3546900,38,1,8758
3547007,35,0,6021
3547106,20,0,2945
3547205,14,0,1555
3547304,242,5,131887
3547403,24,0,2544
3547502,134,3,27590
3547601,87,0,26067
3547650,12,0,1536
3547700,97,2,21030
3547809,704,21,715231
3547908,48,2,6829
3548005,80,2,22801
3548054,43,0,8285
3548104,34,0,6029
